,cuid,name,curr_plans,talktime,data,sms,Broadband,speed,plan_satisfaction,date_of_pur,ph_no,email_Id,income,door_no,street,city,zipcode,state,area,contact_preference
1878,614240,,999,,15,,90,50,2,2017-09-12 23:28:46,3735636367,,15.0,,,,,,,WhatsApp
1879,750138,,1499,,27,,250,150,1,2005-02-26 16:42:22,6954565394,,5.5,,,,,,,WhatsApp
1880,325666,,999,,15,,90,50,6,2007-06-22 09:26:43,4877367894,,15.0,,,,,,,call
1881,862964,,1499,,27,,250,150,8,2014-10-20 03:49:16,4874886596,,5.5,,,,,,,Email
1882,636229,,299,,5,,0,0,6,2002-02-19 02:07:31,4645488595,,7.5,,,,,,,call
1883,207652,,699,,12,,50,30,9,2002-01-15 01:04:32,7647633479,,0.0,,,,,,,call
1884,169899,,299,,5,,0,0,8,2017-06-14 19:49:48,6993746334,,3.5,,,,,,,WhatsApp
1885,541440,,1499,,27,,250,150,5,2015-05-13 12:31:33,7564786869,,3.5,,,,,,,call
1886,865811,,1499,,27,,250,150,5,2001-05-30 14:33:35,9735785534,,5.5,,,,,,,Email
1887,190836,,999,,15,,90,50,7,2019-01-23 03:36:01,4934979474,,0.0,,,,,,,WhatsApp
1888,622997,,499,,8,,0,0,1,2014-08-18 03:47:23,3968765733,,0.0,,,,,,,call
1889,803458,,699,,12,,50,30,1,2009-08-29 00:47:09,8859935588,,5.5,,,,,,,call
1890,547809,,199,,3,,0,0,4,2009-05-27 13:03:19,4457879979,,21.0,,,,,,,call
1891,455959,,699,,12,,50,30,8,2012-01-31 03:09:09,9349396485,,21.0,,,,,,,Email
1892,328056,,199,,3,,0,0,2,2021-04-08 13:23:20,5677549574,,0.0,,,,,,,Email
1893,245302,,299,,5,,0,0,6,2008-06-18 22:38:55,6668648538,,3.5,,,,,,,call
1894,737038,,499,,8,,0,0,6,2004-12-21 15:47:05,8393766558,,15.0,,,,,,,WhatsApp
1895,715410,,1299,,20,,150,100,3,2006-11-25 05:09:49,6943454366,,7.5,,,,,,,call
1896,905857,,699,,12,,50,30,8,2000-10-06 17:32:11,3775383798,,7.5,,,,,,,call
1897,350793,,1299,,20,,150,100,4,2014-04-19 11:56:20,8336447696,,0.0,,,,,,,call
1898,912525,,999,,15,,90,50,9,2008-03-22 20:42:44,9463634553,,4.6,,,,,,,Email
1899,100552,,699,,12,,50,30,10,2008-08-29 22:46:05,9747844633,,15.0,,,,,,,call
1900,537334,,499,,8,,0,0,9,2011-09-11 04:49:33,7376775475,,0.0,,,,,,,WhatsApp
1901,942221,,999,,15,,90,50,6,2017-06-07 23:12:04,6643955499,,15.0,,,,,,,Email
1902,327411,,499,,8,,0,0,7,2021-11-28 09:13:35,6645653938,,4.6,,,,,,,WhatsApp
1903,236183,,499,,8,,0,0,9,2019-03-15 18:35:23,5468336843,,3.5,,,,,,,WhatsApp
1904,759532,,499,,8,,0,0,2,2002-08-13 10:26:28,4334675645,,7.5,,,,,,,Email
1905,912767,,299,,5,,0,0,1,2018-07-07 10:57:50,4367884634,,4.6,,,,,,,Email
1906,797007,,1499,,27,,250,150,4,2001-02-04 07:14:05,6655733487,,21.0,,,,,,,WhatsApp
1907,792590,,999,,15,,90,50,2,2003-07-23 06:57:23,8498859983,,4.6,,,,,,,Email
1908,398553,,299,,5,,0,0,3,2003-01-11 06:28:14,5577748477,,15.0,,,,,,,WhatsApp
1909,878650,,199,,3,,0,0,2,2003-05-27 04:07:01,3936358855,,3.5,,,,,,,Email
1910,314209,,699,,12,,50,30,10,2004-10-10 10:43:08,4535843539,,21.0,,,,,,,call
1911,393100,,1299,,20,,150,100,7,2003-03-05 19:48:40,5898987848,,5.5,,,,,,,WhatsApp
1912,130220,,199,,3,,0,0,5,2002-08-14 14:22:59,6348396948,,21.0,,,,,,,WhatsApp
1913,860045,,299,,5,,0,0,8,2019-01-17 02:29:28,8548634567,,21.0,,,,,,,call
1914,541781,,499,,8,,0,0,8,2002-03-24 07:14:30,6999489683,,15.0,,,,,,,WhatsApp
1915,620636,,699,,12,,50,30,10,2012-08-19 12:12:54,4658889868,,7.5,,,,,,,Email
1916,814435,,1499,,27,,250,150,8,2005-03-19 05:07:23,3496537985,,7.5,,,,,,,WhatsApp
1917,181500,,299,,5,,0,0,7,2003-08-29 11:27:54,5778696374,,21.0,,,,,,,call
1918,770665,,1499,,27,,250,150,6,2009-09-05 04:26:38,5384878985,,7.5,,,,,,,WhatsApp
1919,545573,,199,,3,,0,0,10,2003-08-17 14:35:44,9587448674,,21.0,,,,,,,Email
1920,519659,,499,,8,,0,0,4,2012-02-16 08:49:19,9964673884,,0.0,,,,,,,call
1921,231937,,999,,15,,90,50,3,2009-12-21 08:56:33,5767693934,,21.0,,,,,,,call
1922,142086,,199,,3,,0,0,4,2004-06-18 17:58:14,5786997764,,21.0,,,,,,,WhatsApp
1923,632378,,499,,8,,0,0,5,2019-06-28 12:32:10,7495544374,,7.5,,,,,,,call
1924,151314,,299,,5,,0,0,8,2009-11-08 16:04:14,8877645863,,5.5,,,,,,,call
1925,177722,,499,,8,,0,0,6,2001-02-11 03:22:03,4395694364,,7.5,,,,,,,call
1926,177453,,199,,3,,0,0,3,2019-07-30 18:10:31,8364489364,,0.0,,,,,,,Email
1927,610330,,299,,5,,0,0,2,2008-01-06 21:13:25,8479763534,,15.0,,,,,,,WhatsApp
1928,969006,,699,,12,,50,30,3,2018-01-10 20:43:25,4634555364,,0.0,,,,,,,Email
1929,820000,,199,,3,,0,0,8,2005-08-18 15:36:49,8556364476,,3.5,,,,,,,call
1930,474459,,299,,5,,0,0,6,2019-12-07 10:06:09,9366837696,,3.5,,,,,,,WhatsApp
1931,497862,,1499,,27,,250,150,3,2004-04-25 19:25:08,4359746359,,10.0,,,,,,,WhatsApp
1932,810145,,999,,15,,90,50,5,2006-03-27 10:31:58,3837377665,,15.0,,,,,,,Email
1933,839646,,999,,15,,90,50,5,2011-10-13 17:01:03,9598738438,,10.0,,,,,,,WhatsApp
1934,300358,,999,,15,,90,50,7,2006-02-08 17:59:25,4844555799,,5.5,,,,,,,WhatsApp
1935,400699,,499,,8,,0,0,6,2008-05-07 01:18:59,8754577455,,15.0,,,,,,,call
1936,390226,,299,,5,,0,0,9,2010-07-20 04:51:30,6457653484,,7.5,,,,,,,Email
1937,287653,,499,,8,,0,0,10,2021-07-02 14:26:05,3454588654,,0.0,,,,,,,WhatsApp
1938,453053,,299,,5,,0,0,4,2001-12-01 10:43:34,9987536983,,7.5,,,,,,,call
1939,741979,,199,,3,,0,0,2,2018-05-01 03:23:18,5487984859,,4.6,,,,,,,WhatsApp
1940,638633,,1299,,20,,150,100,1,2011-05-09 23:52:51,5383384738,,7.5,,,,,,,WhatsApp
1941,816297,,1499,,27,,250,150,10,2005-04-22 06:52:15,7773496894,,4.6,,,,,,,call
1942,531004,,699,,12,,50,30,4,2017-12-21 19:19:52,5899897968,,3.5,,,,,,,Email
1943,622744,,1499,,27,,250,150,7,2006-05-31 18:09:58,6938998477,,21.0,,,,,,,call
1944,365990,,1299,,20,,150,100,9,2013-09-30 11:23:04,3957663568,,5.5,,,,,,,Email
1945,765825,,999,,15,,90,50,3,2013-11-08 10:43:04,3784546593,,0.0,,,,,,,WhatsApp
1946,320456,,199,,3,,0,0,4,2007-08-15 09:36:00,8484449667,,0.0,,,,,,,Email
1947,749756,,1499,,27,,250,150,4,2010-01-09 06:35:47,6739677583,,3.5,,,,,,,call
1948,829396,,299,,5,,0,0,4,2018-04-03 23:21:25,3968988956,,4.6,,,,,,,Email
1949,730560,,1299,,20,,150,100,8,2004-03-17 08:43:32,5559465797,,7.5,,,,,,,Email
1950,688791,,1299,,20,,150,100,10,2018-02-03 10:55:59,9774585686,,5.5,,,,,,,Email
1951,742891,,1499,,27,,250,150,9,2005-05-03 16:17:39,9939753455,,5.5,,,,,,,Email
1952,940074,,999,,15,,90,50,4,2014-05-08 05:53:15,9536693484,,7.5,,,,,,,WhatsApp
1953,896698,,299,,5,,0,0,3,2003-03-22 21:24:01,6397393749,,5.5,,,,,,,WhatsApp
1954,275573,,699,,12,,50,30,8,2015-04-27 15:42:44,7748539656,,3.5,,,,,,,call
1955,825032,,299,,5,,0,0,3,2000-04-08 17:42:50,9849357853,,5.5,,,,,,,WhatsApp
1956,542699,,499,,8,,0,0,1,2012-10-08 11:49:11,8833747334,,4.6,,,,,,,Email
1957,599332,,299,,5,,0,0,10,2008-03-04 18:30:10,7995989895,,15.0,,,,,,,call
1958,759311,,199,,3,,0,0,2,2019-02-21 09:22:00,3593737545,,5.5,,,,,,,Email
1959,449728,,299,,5,,0,0,6,2005-10-01 17:59:48,4568889363,,10.0,,,,,,,call
1960,472146,,199,,3,,0,0,6,2017-10-05 04:58:24,4553338935,,15.0,,,,,,,call
1961,678700,,1499,,27,,250,150,2,2006-09-18 08:11:04,5379893636,,3.5,,,,,,,WhatsApp
1962,399774,,199,,3,,0,0,10,2000-05-05 14:19:17,4857867697,,3.5,,,,,,,Email
1963,504205,,499,,8,,0,0,6,2014-09-25 19:19:26,7744866456,,15.0,,,,,,,WhatsApp
1964,936536,,1499,,27,,250,150,5,2009-08-28 02:19:40,9768443363,,3.5,,,,,,,call
1965,997948,,699,,12,,50,30,9,2020-07-26 22:15:38,8696347364,,7.5,,,,,,,call
1966,731188,,699,,12,,50,30,2,2015-07-18 19:05:07,8363799586,,15.0,,,,,,,Email
1967,297360,,999,,15,,90,50,3,2019-11-07 16:09:40,3789894968,,7.5,,,,,,,Email
1968,311668,,499,,8,,0,0,10,2014-06-03 12:51:07,3785979749,,5.5,,,,,,,Email
1969,895937,,1499,,27,,250,150,4,2003-08-14 14:28:37,4345538456,,10.0,,,,,,,call
1970,125145,,199,,3,,0,0,1,2004-04-30 14:10:43,7374379938,,7.5,,,,,,,Email
1971,810445,,499,,8,,0,0,10,2018-09-22 04:25:48,5493438695,,10.0,,,,,,,call
1972,661917,,199,,3,,0,0,8,2006-07-21 01:00:10,6494964959,,5.5,,,,,,,WhatsApp
1973,955031,,199,,3,,0,0,6,2020-08-28 00:45:30,9467669799,,4.6,,,,,,,WhatsApp
1974,330706,,699,,12,,50,30,10,2007-03-16 13:31:51,5397466633,,21.0,,,,,,,WhatsApp
1975,444691,,1299,,20,,150,100,8,2017-12-18 05:10:40,7465786758,,15.0,,,,,,,call
1976,535118,,1499,,27,,250,150,6,2012-01-12 10:49:49,5758674689,,4.6,,,,,,,Email
1977,820626,,1299,,20,,150,100,3,2006-06-10 09:20:49,4638897766,,15.0,,,,,,,call
1978,403583,,299,,5,,0,0,5,2004-08-19 16:25:23,6887868659,,10.0,,,,,,,Email
1979,627718,,1299,,20,,150,100,1,2000-06-28 15:33:52,4937384493,,15.0,,,,,,,Email
1980,289747,,1499,,27,,250,150,6,2006-02-20 14:56:31,8564669899,,0.0,,,,,,,call
1981,196838,,199,,3,,0,0,4,2006-06-25 18:37:10,3959938754,,5.5,,,,,,,WhatsApp
1982,859189,,999,,15,,90,50,2,2010-04-08 10:35:22,7574653395,,5.5,,,,,,,call
1983,532301,,199,,3,,0,0,6,2013-06-22 13:09:58,9457869946,,21.0,,,,,,,WhatsApp
1984,314757,,499,,8,,0,0,2,2000-05-15 02:02:16,6983585379,,7.5,,,,,,,WhatsApp
1985,347482,,1499,,27,,250,150,6,2014-04-24 12:20:58,7935446398,,3.5,,,,,,,Email
1986,432380,,299,,5,,0,0,9,2001-12-18 08:06:06,7438673838,,0.0,,,,,,,WhatsApp
1987,480970,,1299,,20,,150,100,5,2012-09-01 02:14:49,5539375333,,4.6,,,,,,,Email
1988,755381,,999,,15,,90,50,4,2006-12-27 11:06:59,6566756787,,7.5,,,,,,,Email
1989,545202,,499,,8,,0,0,1,2014-05-18 18:36:21,3587798879,,5.5,,,,,,,call
1990,158779,,1299,,20,,150,100,8,2013-09-12 13:02:09,5543643757,,10.0,,,,,,,WhatsApp
1991,704155,,299,,5,,0,0,8,2012-08-18 08:21:12,7775579984,,10.0,,,,,,,WhatsApp
1992,384448,,499,,8,,0,0,6,2005-03-13 09:44:52,6378835688,,4.6,,,,,,,call
1993,164645,,299,,5,,0,0,8,2001-01-14 20:47:12,9873935433,,15.0,,,,,,,WhatsApp
1994,680049,,1299,,20,,150,100,6,2016-03-31 04:06:15,7556437334,,5.5,,,,,,,WhatsApp
1995,895197,,1499,,27,,250,150,8,2001-12-28 15:58:47,9654995846,,15.0,,,,,,,Email
1996,261807,,1299,,20,,150,100,3,2017-12-12 17:46:24,9658545859,,0.0,,,,,,,Email
1997,239385,,499,,8,,0,0,9,2016-10-29 03:41:11,8558956546,,21.0,,,,,,,call
1998,407855,,1499,,27,,250,150,5,2011-12-17 18:36:49,3478768346,,7.5,,,,,,,call
1999,569384,,499,,8,,0,0,1,2008-05-20 10:40:13,9644779366,,15.0,,,,,,,call
